thermal,met,userid,experimentid,responseSpeed
10.0,9.0,dorn14,dorn,36934.177
11.0,10.0,dorn15,dorn,11.444
10.0,9.0,dorn13,dorn,5.756
9.0,9.0,dorn15,dorn,10.781
11.0,9.0,dorn03,dorn,10.689
11.0,9.0,dorn09,dorn,5.444
10.0,10.0,dorn01,dorn,10.722
10.0,9.0,dorn14,dorn,379.518
11.0,9.0,dorn12,dorn,5.925
10.0,10.0,dorn01,dorn,7.074
11.0,9.0,dorn09,dorn,9.146
9.0,9.0,dorn15,dorn,8.195
11.0,9.0,dorn09,dorn,6.334
10.0,9.0,dorn13,dorn,8.366
11.0,9.0,dorn09,dorn,4.739
11.0,9.0,dorn09,dorn,5.426
10.0,9.0,dorn13,dorn,8.605
10.0,9.0,dorn14,dorn,3.658
11.0,9.0,dorn09,dorn,5.685
11.0,9.0,dorn13,dorn,11.066
10.0,9.0,dorn14,dorn,22.174
10.0,9.0,dorn06,dorn,7.057
11.0,9.0,dorn09,dorn,9.362
10.0,9.0,dorn11,dorn,1482.448
11.0,9.0,dorn09,dorn,4.749
10.0,9.0,dorn13,dorn,6.442
10.0,9.0,dorn14,dorn,3.859
11.0,9.0,dorn06,dorn,7.469
11.0,9.0,dorn08,dorn,23.285
11.0,9.0,dorn18,dorn,7.857
10.0,9.0,dorn11,dorn,4.473
11.0,10.0,dorn08,dorn,6.575
10.0,9.0,dorn15,dorn,18.197
10.0,9.0,dorn14,dorn,7.024
10.0,10.0,dorn11,dorn,70.509
11.0,8.0,dorn08,dorn,345.705
10.0,9.0,dorn02,dorn,10.187
11.0,9.0,dorn08,dorn,9.796
9.0,9.0,dorn07,dorn,11.558
11.0,9.0,dorn06,dorn,1661.255
10.0,9.0,dorn03,dorn,10.787
11.0,9.0,dorn12,dorn,3639.395
10.0,9.0,dorn13,dorn,8.312
11.0,10.0,dorn03,dorn,9.462
10.0,9.0,dorn02,dorn,18.684
10.0,9.0,dorn02,dorn,9.923
11.0,9.0,dorn09,dorn,5.117
11.0,9.0,dorn07,dorn,8.471
11.0,9.0,dorn06,dorn,13.14
11.0,9.0,dorn12,dorn,7.723
10.0,9.0,dorn01,dorn,9.938
10.0,9.0,dorn14,dorn,658.725
11.0,9.0,dorn09,dorn,6.392
11.0,9.0,dorn01,dorn,7.827
11.0,9.0,dorn02,dorn,9.216
11.0,9.0,dorn02,dorn,9.238
11.0,9.0,dorn09,dorn,3.878
11.0,9.0,dorn01,dorn,6.539
10.0,9.0,dorn11,dorn,11.493
10.0,9.0,dorn07,dorn,17.302
11.0,9.0,dorn03,dorn,2874.297
10.0,9.0,dorn08,dorn,11.431
10.0,9.0,dorn14,dorn,127.139
10.0,9.0,dorn03,dorn,395.177
11.0,9.0,dorn09,dorn,4.514
10.0,9.0,dorn04,dorn,8.616
11.0,9.0,dorn18,dorn,4.303
10.0,9.0,dorn03,dorn,494.063
11.0,10.0,dorn07,dorn,9.627
11.0,10.0,dorn08,dorn,11.822
11.0,11.0,dorn09,dorn,6.117
10.0,10.0,dorn11,dorn,19.054
11.0,9.0,dorn12,dorn,11.019
10.0,9.0,dorn18,dorn,6.544
10.0,9.0,dorn04,dorn,730.514
10.0,9.0,dorn03,dorn,987.773
10.0,9.0,dorn01,dorn,8797.783
9.0,9.0,dorn15,dorn,11.264
11.0,9.0,dorn18,dorn,8.321
11.0,9.0,dorn19,dorn,6.174
11.0,10.0,dorn07,dorn,3310.227
11.0,11.0,dorn07,dorn,10.212
10.0,8.0,dorn08,dorn,13.51
10.0,8.0,dorn02,dorn,9.252
10.0,9.0,dorn19,dorn,6.571
10.0,9.0,dorn03,dorn,2781.591
10.0,9.0,dorn04,dorn,7.978
10.0,9.0,dorn01,dorn,8.48
11.0,11.0,dorn07,dorn,34.649
10.0,9.0,dorn03,dorn,13.187
11.0,8.0,dorn18,dorn,5.269
11.0,9.0,dorn19,dorn,13.489
10.0,9.0,dorn18,dorn,5.347
10.0,9.0,dorn01,dorn,863.303
10.0,9.0,dorn18,dorn,5.987
10.0,8.0,dorn02,dorn,9.703
10.0,9.0,dorn04,dorn,5289.252
10.0,8.0,dorn01,dorn,15.568
10.0,9.0,dorn05,dorn,3.174
10.0,9.0,dorn05,dorn,4.733
10.0,8.0,dorn01,dorn,6.281
10.0,8.0,dorn08,dorn,9.801
10.0,8.0,dorn15,dorn,9.037
10.0,9.0,dorn04,dorn,6.548
11.0,10.0,dorn07,dorn,80.439
10.0,9.0,dorn18,dorn,5.193
10.0,8.0,dorn18,dorn,15.444
10.0,9.0,dorn18,dorn,7.541
10.0,8.0,dorn18,dorn,9.562
10.0,9.0,dorn04,dorn,8.805
11.0,8.0,dorn18,dorn,8.011
11.0,10.0,dorn15,dorn,11.205
9.0,9.0,dorn19,dorn,18.895
10.0,9.0,dorn14,dorn,4.154
9.0,10.0,dorn19,dorn,14.078
11.0,9.0,dorn09,dorn,5.421
11.0,9.0,dorn09,dorn,7.875
10.0,9.0,dorn03,dorn,13.351
11.0,9.0,dorn09,dorn,4.47
10.0,9.0,dorn14,dorn,4.797
10.0,9.0,dorn15,dorn,9.244
11.0,9.0,dorn09,dorn,8.236
10.0,9.0,dorn12,dorn,36610.027
10.0,10.0,dorn01,dorn,9.98
10.0,9.0,dorn02,dorn,9.972
10.0,9.0,dorn01,dorn,6.235
11.0,9.0,dorn09,dorn,4.048
10.0,9.0,dorn11,dorn,8.094
10.0,9.0,dorn01,dorn,22.053
9.0,9.0,dorn03,dorn,15.392
10.0,9.0,dorn05,dorn,5.782
9.0,9.0,dorn03,dorn,9.124
10.0,9.0,dorn12,dorn,7.743
9.0,8.0,dorn07,dorn,22.808
11.0,9.0,dorn08,dorn,10.179
10.0,8.0,dorn02,dorn,10.66
9.0,9.0,dorn03,dorn,30.137
10.0,9.0,dorn14,dorn,3.906
9.0,9.0,dorn15,dorn,10.566
10.0,9.0,dorn14,dorn,4.424
11.0,9.0,dorn09,dorn,5.954
11.0,9.0,dorn09,dorn,5.392
11.0,10.0,dorn03,dorn,11.498
10.0,9.0,dorn11,dorn,7.487
10.0,9.0,dorn07,dorn,36.176
10.0,9.0,dorn12,dorn,7.759
10.0,9.0,dorn18,dorn,6.386
11.0,9.0,dorn09,dorn,9.673
9.0,9.0,dorn15,dorn,8.134
10.0,9.0,dorn02,dorn,12.442
11.0,8.0,dorn03,dorn,2675.037
10.0,8.0,dorn08,dorn,8.107
10.0,8.0,dorn01,dorn,1470.096
10.0,9.0,dorn14,dorn,3.149
10.0,9.0,dorn05,dorn,3.013
10.0,9.0,dorn14,dorn,4.033
10.0,8.0,dorn02,dorn,9.52
10.0,9.0,dorn11,dorn,11.976
11.0,9.0,dorn03,dorn,3460.605
11.0,9.0,dorn09,dorn,5.024
11.0,9.0,dorn07,dorn,27.939
10.0,8.0,dorn12,dorn,25.155
10.0,9.0,dorn07,dorn,24.561
11.0,9.0,dorn08,dorn,29.645
10.0,8.0,dorn02,dorn,8.433
10.0,11.0,dorn14,dorn,3.584
10.0,10.0,dorn15,dorn,9.6
11.0,10.0,dorn01,dorn,5536.891
10.0,9.0,dorn07,dorn,7.857
10.0,9.0,dorn18,dorn,4.552
10.0,8.0,dorn02,dorn,8.376
10.0,9.0,dorn07,dorn,190.137
10.0,8.0,dorn01,dorn,13.897
10.0,10.0,dorn11,dorn,528.869
10.0,8.0,dorn01,dorn,9.012
10.0,9.0,dorn11,dorn,5.199
11.0,9.0,dorn13,dorn,7.874
10.0,9.0,dorn14,dorn,1641.46
10.0,9.0,dorn14,dorn,2.869
10.0,9.0,dorn15,dorn,8.125
10.0,10.0,dorn02,dorn,12.31
10.0,9.0,dorn07,dorn,8.617
10.0,9.0,dorn01,dorn,6.788
10.0,9.0,dorn14,dorn,2.885
10.0,9.0,dorn12,dorn,9.793
9.0,9.0,dorn19,dorn,14.182
11.0,11.0,dorn09,dorn,8.563
11.0,11.0,dorn07,dorn,10.783
10.0,9.0,dorn11,dorn,6.946
10.0,9.0,dorn02,dorn,11.185
10.0,9.0,dorn12,dorn,7.949
10.0,9.0,dorn14,dorn,7.773
9.0,9.0,dorn15,dorn,9.717
10.0,10.0,dorn13,dorn,1304.591
11.0,9.0,dorn02,dorn,17.294
10.0,8.0,dorn08,dorn,1735.741
11.0,9.0,dorn03,dorn,1761.754
10.0,8.0,dorn01,dorn,6.41
11.0,9.0,dorn11,dorn,26.193
10.0,9.0,dorn04,dorn,11.672
10.0,9.0,dorn12,dorn,18.116
11.0,9.0,dorn15,dorn,10.381
10.0,8.0,dorn03,dorn,20.577
11.0,11.0,dorn07,dorn,8.82
10.0,9.0,dorn05,dorn,4.711
9.0,9.0,dorn05,dorn,5.701
10.0,9.0,dorn04,dorn,5.818
10.0,9.0,dorn11,dorn,29.233
10.0,8.0,dorn03,dorn,14.24
11.0,9.0,dorn09,dorn,6.885
10.0,9.0,dorn15,dorn,9.269
9.0,9.0,dorn09,dorn,8.955
10.0,8.0,dorn08,dorn,7955.733
10.0,9.0,dorn11,dorn,10.444
10.0,8.0,dorn15,dorn,10.873
10.0,8.0,dorn01,dorn,14.929
10.0,8.0,dorn01,dorn,7.772
10.0,9.0,dorn14,dorn,4.614
11.0,9.0,dorn09,dorn,9.2
11.0,9.0,dorn09,dorn,6.72
10.0,8.0,dorn01,dorn,7.11
10.0,8.0,dorn15,dorn,16.344
10.0,8.0,dorn12,dorn,10.309
10.0,9.0,dorn14,dorn,3.1
11.0,9.0,dorn09,dorn,9.181
10.0,9.0,dorn04,dorn,9.029
10.0,9.0,dorn12,dorn,4.991
10.0,8.0,dorn02,dorn,7.955
10.0,9.0,dorn15,dorn,8.767
10.0,9.0,dorn15,dorn,7.079
10.0,9.0,dorn12,dorn,6.623
10.0,9.0,dorn12,dorn,11.402
10.0,11.0,dorn14,dorn,3.363
10.0,9.0,dorn11,dorn,38.439
10.0,9.0,dorn02,dorn,12.4
10.0,9.0,dorn04,dorn,12.048
11.0,9.0,dorn09,dorn,9.892
10.0,9.0,dorn15,dorn,8.436
10.0,8.0,dorn02,dorn,7.232
10.0,8.0,dorn01,dorn,12.292
10.0,9.0,dorn11,dorn,10.009
10.0,9.0,dorn12,dorn,8.822
9.0,9.0,dorn04,dorn,444.17
10.0,9.0,dorn03,dorn,576.259
10.0,9.0,dorn12,dorn,4.113
10.0,9.0,dorn13,dorn,19.827
10.0,9.0,dorn13,dorn,8.674
9.0,9.0,dorn07,dorn,15.752
10.0,9.0,dorn02,dorn,9.03
10.0,9.0,dorn13,dorn,7.969
11.0,9.0,dorn03,dorn,580.581
10.0,8.0,dorn01,dorn,7.871
10.0,8.0,dorn01,dorn,6.178
10.0,9.0,dorn02,dorn,8.838
10.0,9.0,dorn12,dorn,4.671
10.0,9.0,dorn12,dorn,5.604
11.0,9.0,dorn07,dorn,14.016
10.0,8.0,dorn08,dorn,5931.702
10.0,8.0,dorn11,dorn,18.1
10.0,9.0,dorn04,dorn,764.462
10.0,9.0,dorn14,dorn,3.47
11.0,8.0,dorn19,dorn,9.444
10.0,8.0,dorn02,dorn,7.757
11.0,8.0,dorn19,dorn,6.306
10.0,8.0,dorn03,dorn,12.745
11.0,8.0,dorn19,dorn,6.325
10.0,9.0,dorn14,dorn,3.536
10.0,9.0,dorn12,dorn,4326.949
11.0,9.0,dorn19,dorn,7.218
11.0,8.0,dorn02,dorn,8.329
10.0,9.0,dorn11,dorn,5.909
10.0,9.0,dorn08,dorn,5697.251
10.0,9.0,dorn01,dorn,6986.716
10.0,9.0,dorn11,dorn,8.708
10.0,9.0,dorn02,dorn,12.821
10.0,9.0,dorn04,dorn,672.992
10.0,8.0,dorn08,dorn,552.528
11.0,9.0,dorn06,dorn,10.371
10.0,9.0,dorn19,dorn,7.973
9.0,9.0,dorn04,dorn,27.874
10.0,9.0,dorn19,dorn,10.376
10.0,8.0,dorn02,dorn,7.619
11.0,11.0,dorn12,dorn,8.276
10.0,9.0,dorn19,dorn,11.193
11.0,10.0,dorn08,dorn,7.879
9.0,10.0,dorn03,dorn,2532.765
9.0,9.0,dorn04,dorn,13.485
10.0,9.0,dorn05,dorn,2.61
10.0,8.0,dorn02,dorn,11.003
10.0,9.0,dorn14,dorn,32.723
10.0,9.0,dorn12,dorn,1140.572
10.0,9.0,dorn11,dorn,1651.106
10.0,9.0,dorn05,dorn,3.737
9.0,10.0,dorn15,dorn,9.907
11.0,10.0,dorn06,dorn,3824.105
11.0,9.0,dorn07,dorn,16.428
11.0,11.0,dorn07,dorn,42.987
10.0,9.0,dorn13,dorn,1026.127
10.0,9.0,dorn01,dorn,2356.399
9.0,9.0,dorn04,dorn,8.57
10.0,8.0,dorn02,dorn,8.327
10.0,11.0,dorn14,dorn,4.904
10.0,9.0,dorn12,dorn,5.075
9.0,9.0,dorn04,dorn,35.473
10.0,9.0,dorn12,dorn,4.397
11.0,10.0,dorn11,dorn,1055.421
10.0,9.0,dorn01,dorn,1314.397
11.0,9.0,dorn09,dorn,5.318
11.0,9.0,dorn09,dorn,5.522
10.0,9.0,dorn02,dorn,14.858
10.0,9.0,dorn15,dorn,9.106
10.0,9.0,dorn14,dorn,3227.087
9.0,9.0,dorn04,dorn,12.51
10.0,8.0,dorn01,dorn,5.54
10.0,9.0,dorn12,dorn,6.455
10.0,8.0,dorn01,dorn,5.497
10.0,9.0,dorn11,dorn,6.675
10.0,9.0,dorn14,dorn,4.056
10.0,9.0,dorn14,dorn,6.439
10.0,9.0,dorn14,dorn,3.752
9.0,9.0,dorn04,dorn,9.926
10.0,8.0,dorn15,dorn,7.453
10.0,9.0,dorn11,dorn,6.821
10.0,9.0,dorn07,dorn,14636.013
10.0,10.0,dorn13,dorn,10.205
10.0,10.0,dorn02,dorn,12.062
10.0,9.0,dorn13,dorn,8.705
10.0,9.0,dorn13,dorn,8.545
10.0,9.0,dorn14,dorn,3.333
11.0,10.0,dorn02,dorn,11.314
10.0,9.0,dorn14,dorn,3.227
10.0,9.0,dorn14,dorn,9.794
10.0,9.0,dorn13,dorn,6.761
10.0,9.0,dorn03,dorn,46984.634
10.0,8.0,dorn08,dorn,8.441
10.0,8.0,dorn08,dorn,11.833
10.0,9.0,dorn01,dorn,8.763
10.0,9.0,dorn14,dorn,3.026
10.0,8.0,dorn02,dorn,10.418
10.0,8.0,dorn01,dorn,6.035
11.0,10.0,dorn11,dorn,11.139
10.0,9.0,dorn14,dorn,3.547
10.0,9.0,dorn14,dorn,8.619
11.0,9.0,dorn09,dorn,6.511
10.0,9.0,dorn14,dorn,3.031
10.0,10.0,dorn08,dorn,15.256
11.0,9.0,dorn12,dorn,5.104
10.0,9.0,dorn01,dorn,899.105
10.0,8.0,dorn02,dorn,10.444
11.0,9.0,dorn09,dorn,9.874
10.0,9.0,dorn05,dorn,5.828
10.0,9.0,dorn14,dorn,2.948
10.0,8.0,dorn15,dorn,8.733
11.0,11.0,dorn09,dorn,5.114
11.0,10.0,dorn06,dorn,13.515
10.0,9.0,dorn14,dorn,3.735
10.0,9.0,dorn13,dorn,7.824
11.0,8.0,dorn08,dorn,12.031
10.0,9.0,dorn11,dorn,11.578
10.0,9.0,dorn12,dorn,6.535
10.0,9.0,dorn12,dorn,7.315
11.0,10.0,dorn14,dorn,1548.515
10.0,8.0,dorn02,dorn,15.415
10.0,9.0,dorn03,dorn,10.149
10.0,9.0,dorn15,dorn,10.473
10.0,9.0,dorn13,dorn,951.133
10.0,9.0,dorn13,dorn,16.82
10.0,8.0,dorn08,dorn,58.758
10.0,9.0,dorn14,dorn,4.233
10.0,8.0,dorn02,dorn,10.51
11.0,9.0,dorn14,dorn,4.758
9.0,9.0,dorn04,dorn,16.874
10.0,8.0,dorn02,dorn,11.436
10.0,9.0,dorn12,dorn,9.366
10.0,9.0,dorn07,dorn,17.547
11.0,9.0,dorn13,dorn,38.245
10.0,9.0,dorn07,dorn,12.396
11.0,9.0,dorn13,dorn,6.371
10.0,9.0,dorn13,dorn,10.593
11.0,9.0,dorn13,dorn,13.58
11.0,9.0,dorn13,dorn,17.474
10.0,8.0,dorn01,dorn,5.86
11.0,9.0,dorn03,dorn,1678.283
10.0,9.0,dorn11,dorn,6.93
10.0,9.0,dorn05,dorn,3.957
11.0,10.0,dorn06,dorn,14.421
10.0,8.0,dorn01,dorn,8.866
9.0,10.0,dorn06,dorn,13.292
10.0,8.0,dorn08,dorn,9.415
10.0,9.0,dorn04,dorn,12.128
10.0,8.0,dorn02,dorn,15.25
10.0,9.0,dorn13,dorn,15.832
10.0,11.0,dorn07,dorn,27.001
10.0,9.0,dorn14,dorn,30.478
10.0,8.0,dorn08,dorn,19.068
10.0,10.0,dorn01,dorn,900.434
11.0,9.0,dorn13,dorn,10.181
10.0,8.0,dorn03,dorn,1655.674
10.0,9.0,dorn13,dorn,10.822
10.0,8.0,dorn02,dorn,16.332
10.0,8.0,dorn08,dorn,12.372
10.0,9.0,dorn03,dorn,16.252
11.0,9.0,dorn19,dorn,4.702
11.0,9.0,dorn13,dorn,510.192
10.0,9.0,dorn04,dorn,8.531
10.0,11.0,dorn07,dorn,16.097
9.0,9.0,dorn04,dorn,10.088
10.0,10.0,dorn15,dorn,8.374
10.0,8.0,dorn08,dorn,11.992
9.0,9.0,dorn04,dorn,15.708
10.0,8.0,dorn01,dorn,15.096
10.0,9.0,dorn02,dorn,9.338
10.0,9.0,dorn12,dorn,11.869
11.0,10.0,dorn11,dorn,361.894
10.0,9.0,dorn14,dorn,10.3
10.0,11.0,dorn07,dorn,82.444
10.0,9.0,dorn05,dorn,5.342
11.0,11.0,dorn19,dorn,6.697
10.0,8.0,dorn02,dorn,7.628
11.0,9.0,dorn01,dorn,6.841
10.0,8.0,dorn02,dorn,11.408
11.0,9.0,dorn12,dorn,3.142
10.0,9.0,dorn15,dorn,9.998
9.0,9.0,dorn04,dorn,12.999
10.0,9.0,dorn14,dorn,3.192
9.0,9.0,dorn04,dorn,8.706
10.0,9.0,dorn05,dorn,4.617
10.0,9.0,dorn12,dorn,9.387
10.0,9.0,dorn14,dorn,2.834
10.0,11.0,dorn07,dorn,17.08
10.0,9.0,dorn14,dorn,10.525
11.0,9.0,dorn11,dorn,2828.932
9.0,9.0,dorn04,dorn,2764.638
11.0,9.0,dorn09,dorn,4.63
10.0,9.0,dorn18,dorn,11.675
11.0,9.0,dorn09,dorn,4.663
10.0,9.0,dorn05,dorn,2.823
11.0,9.0,dorn09,dorn,5.334
10.0,8.0,dorn01,dorn,5.782
10.0,9.0,dorn03,dorn,6477.079
10.0,10.0,dorn01,dorn,6.257
10.0,8.0,dorn14,dorn,10.341
10.0,8.0,dorn14,dorn,9.298
10.0,8.0,dorn14,dorn,8.659
10.0,8.0,dorn14,dorn,7.915
10.0,8.0,dorn15,dorn,9.4
10.0,8.0,dorn15,dorn,8.833
9.0,9.0,dorn04,dorn,11.399
10.0,9.0,dorn04,dorn,9.611
9.0,9.0,dorn20,dorn,10.932
10.0,10.0,dorn20,dorn,8.765
11.0,9.0,dorn06,dorn,12.522
10.0,9.0,dorn14,dorn,7.812
11.0,10.0,dorn12,dorn,10.559
11.0,10.0,dorn03,dorn,17.936
11.0,10.0,dorn12,dorn,9.7
10.0,10.0,dorn13,dorn,10.364
10.0,9.0,dorn03,dorn,13.207
11.0,9.0,dorn09,dorn,5.189
10.0,9.0,dorn06,dorn,13.553
10.0,10.0,dorn20,dorn,9.552
10.0,9.0,dorn14,dorn,4.896
10.0,10.0,dorn01,dorn,6.348
10.0,9.0,dorn13,dorn,12.213
10.0,9.0,dorn14,dorn,3.299
11.0,9.0,dorn09,dorn,4.86
10.0,9.0,dorn20,dorn,9.632
9.0,9.0,dorn03,dorn,146.257
10.0,9.0,dorn13,dorn,10.663
10.0,9.0,dorn05,dorn,3.073
11.0,9.0,dorn09,dorn,5.344
10.0,9.0,dorn19,dorn,6.293
11.0,9.0,dorn01,dorn,7.089
10.0,9.0,dorn14,dorn,3.147
11.0,9.0,dorn09,dorn,5.734
10.0,9.0,dorn08,dorn,8.098
10.0,10.0,dorn03,dorn,15.285
10.0,9.0,dorn14,dorn,1339.389
10.0,9.0,dorn13,dorn,7.835
10.0,9.0,dorn12,dorn,2583.374
10.0,9.0,dorn01,dorn,5.495
10.0,9.0,dorn14,dorn,3.214
10.0,10.0,dorn20,dorn,10.672
10.0,9.0,dorn20,dorn,7.503
10.0,9.0,dorn01,dorn,6.502
10.0,9.0,dorn11,dorn,2000.377
10.0,9.0,dorn18,dorn,10.947
10.0,9.0,dorn14,dorn,3.229
10.0,9.0,dorn14,dorn,3.584
11.0,10.0,dorn01,dorn,9.65
10.0,9.0,dorn18,dorn,6.352
10.0,9.0,dorn12,dorn,15.644
10.0,9.0,dorn14,dorn,13.644
10.0,9.0,dorn11,dorn,22.424
10.0,10.0,dorn13,dorn,11.518
11.0,9.0,dorn15,dorn,12.149
10.0,9.0,dorn14,dorn,4.062
10.0,10.0,dorn13,dorn,14.913
10.0,9.0,dorn20,dorn,5.644
11.0,9.0,dorn09,dorn,4.906
10.0,9.0,dorn07,dorn,8.54
10.0,9.0,dorn13,dorn,7.62
10.0,9.0,dorn07,dorn,10.522
10.0,9.0,dorn14,dorn,4.125
11.0,9.0,dorn18,dorn,2984.337
9.0,9.0,dorn04,dorn,11.595
10.0,9.0,dorn13,dorn,7.992
10.0,8.0,dorn08,dorn,10.488
10.0,8.0,dorn15,dorn,8.398
10.0,9.0,dorn13,dorn,10.034
11.0,9.0,dorn05,dorn,5.617
10.0,9.0,dorn03,dorn,11.759
10.0,9.0,dorn14,dorn,9.675
10.0,9.0,dorn11,dorn,12.115
9.0,9.0,dorn04,dorn,38.849
11.0,11.0,dorn07,dorn,48.687
10.0,9.0,dorn05,dorn,3.826
11.0,9.0,dorn06,dorn,8.439
11.0,9.0,dorn18,dorn,10.93
11.0,9.0,dorn08,dorn,6.497
11.0,9.0,dorn09,dorn,33.911
10.0,9.0,dorn03,dorn,3461.04
11.0,10.0,dorn12,dorn,7.764
10.0,9.0,dorn13,dorn,14.185
10.0,9.0,dorn06,dorn,12.342
10.0,9.0,dorn06,dorn,12.389
10.0,9.0,dorn08,dorn,11.577
10.0,9.0,dorn15,dorn,12.915
9.0,9.0,dorn04,dorn,57.088
10.0,9.0,dorn20,dorn,9.908
11.0,11.0,dorn07,dorn,32.156
10.0,9.0,dorn13,dorn,16.651
10.0,9.0,dorn09,dorn,7.646
11.0,9.0,dorn09,dorn,5.144
10.0,9.0,dorn13,dorn,50.766
10.0,9.0,dorn15,dorn,8.886
10.0,9.0,dorn12,dorn,9.645
11.0,9.0,dorn03,dorn,3059.881
10.0,9.0,dorn14,dorn,3732.287
11.0,10.0,dorn15,dorn,9.523
11.0,9.0,dorn13,dorn,33.475
11.0,9.0,dorn18,dorn,4967.185
11.0,11.0,dorn09,dorn,4.878
11.0,11.0,dorn07,dorn,14.714
10.0,9.0,dorn14,dorn,6.96
11.0,9.0,dorn04,dorn,19.054
10.0,9.0,dorn12,dorn,21.388
10.0,9.0,dorn03,dorn,22.857
9.0,10.0,dorn02,dorn,9.75
10.0,9.0,dorn02,dorn,13.34
11.0,10.0,dorn18,dorn,7.927
11.0,8.0,dorn08,dorn,6483.816
11.0,11.0,dorn07,dorn,13.158
10.0,9.0,dorn01,dorn,6.682
11.0,9.0,dorn04,dorn,11.633
10.0,10.0,dorn11,dorn,32.211
10.0,9.0,dorn12,dorn,11.706
10.0,8.0,dorn02,dorn,7.338
11.0,11.0,dorn07,dorn,10.06
11.0,9.0,dorn18,dorn,12.648
10.0,8.0,dorn02,dorn,12.48
10.0,9.0,dorn15,dorn,10.221
11.0,9.0,dorn09,dorn,4.845
11.0,8.0,dorn08,dorn,1825.432
11.0,9.0,dorn03,dorn,2372.225
10.0,8.0,dorn02,dorn,10.048
11.0,9.0,dorn13,dorn,88.887
11.0,9.0,dorn18,dorn,6.072
11.0,11.0,dorn07,dorn,22.745
11.0,9.0,dorn09,dorn,7.804
10.0,8.0,dorn08,dorn,11.383
11.0,9.0,dorn13,dorn,6.668
11.0,9.0,dorn04,dorn,12.071
10.0,9.0,dorn01,dorn,5970.494
10.0,8.0,dorn01,dorn,12.378
10.0,8.0,dorn15,dorn,7.841
10.0,9.0,dorn18,dorn,5.326
10.0,8.0,dorn01,dorn,7.13
10.0,9.0,dorn18,dorn,7.992
10.0,8.0,dorn18,dorn,8.414
10.0,9.0,dorn14,dorn,39892.127
10.0,9.0,dorn12,dorn,10.084
10.0,9.0,dorn14,dorn,1982.697
11.0,10.0,dorn01,dorn,1383.418
11.0,9.0,dorn09,dorn,4.168
11.0,9.0,dorn08,dorn,11.143
11.0,9.0,dorn09,dorn,4.266
10.0,9.0,dorn14,dorn,3.294
11.0,9.0,dorn13,dorn,14.791
10.0,9.0,dorn14,dorn,25.378
10.0,9.0,dorn01,dorn,11.937
10.0,9.0,dorn20,dorn,50196.664
10.0,9.0,dorn13,dorn,11.954
10.0,9.0,dorn15,dorn,8.975
10.0,9.0,dorn01,dorn,1580.132
9.0,10.0,dorn20,dorn,11.64
11.0,9.0,dorn18,dorn,2102.056
10.0,9.0,dorn11,dorn,30.637
9.0,10.0,dorn20,dorn,8.07
10.0,9.0,dorn13,dorn,12.042
10.0,9.0,dorn14,dorn,2.879
10.0,9.0,dorn08,dorn,26.939
10.0,9.0,dorn13,dorn,22.717
10.0,10.0,dorn11,dorn,161.883
10.0,8.0,dorn07,dorn,21.416
11.0,9.0,dorn13,dorn,10.596
10.0,9.0,dorn15,dorn,9.643
10.0,9.0,dorn12,dorn,11.06
10.0,10.0,dorn20,dorn,2085.236
10.0,9.0,dorn03,dorn,3969.481
10.0,8.0,dorn01,dorn,3839.976
10.0,9.0,dorn03,dorn,47.14
11.0,10.0,dorn20,dorn,7.232
11.0,9.0,dorn01,dorn,6.542
11.0,9.0,dorn08,dorn,17.342
10.0,9.0,dorn11,dorn,11.611
10.0,9.0,dorn18,dorn,11.627
10.0,9.0,dorn03,dorn,12.111
10.0,9.0,dorn01,dorn,601.382
10.0,9.0,dorn14,dorn,2965.793
11.0,10.0,dorn12,dorn,3699.17
10.0,9.0,dorn03,dorn,27.278
11.0,9.0,dorn08,dorn,7.714
9.0,9.0,dorn11,dorn,6.095
10.0,11.0,dorn07,dorn,9.494
10.0,9.0,dorn07,dorn,7.681
10.0,9.0,dorn15,dorn,9.829
10.0,9.0,dorn08,dorn,11.621
11.0,11.0,dorn07,dorn,60.657
11.0,9.0,dorn18,dorn,9.822
10.0,9.0,dorn20,dorn,25.132
9.0,9.0,dorn04,dorn,12.061
10.0,9.0,dorn03,dorn,10.778
11.0,9.0,dorn09,dorn,4.893
